antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'central canada'}),frozenset({'grocery_or_supermarket'}),0.23013493253373313,0.04316959167475086,0.015433459740717876,0.06706265568116497,1.5534697707226346,0.00549862867314028,1.0256105773361008,0.4627820280984839
frozenset({'central canada'}),frozenset({'health'}),0.23013493253373313,0.20870447129376488,0.03871593614957227,0.16823146196589384,0.8060750252403424,-0.00931425327110675,0.9513410191932368,-0.2380925824999894
frozenset({'central canada'}),frozenset({'liquor_store'}),0.23013493253373313,0.05551635946732516,0.012523150189611077,0.054416554895573864,0.9801895408433869,-0.0002531034509202744,0.9988369037365815,-0.02558089033659052
frozenset({'central canada'}),frozenset({'lodging'}),0.23013493253373313,0.22775377017373666,0.05181232912955287,0.22513891550105386,0.9885189401225362,-0.0006017694036833734,0.9966253890858726,-0.014862073751153029
frozenset({'central canada'}),frozenset({'point_of_interest'}),0.23013493253373313,1.0,0.23013493253373313,1.0,1.0,0.0,inf,0.0
frozenset({'central canada'}),frozenset({'restaurant'}),0.23013493253373313,0.24177617073816032,0.05401710909251257,0.23471929488407742,0.970812359909011,-0.0016240336485782991,0.9907787092933253,-0.037584741808100536
frozenset({'central canada'}),frozenset({'spa'}),0.23013493253373313,0.0778287326924773,0.017991004497751123,0.0781758957654723,1.0044606029288277,7.989435038191148e-05,1.0003766044643445,0.005768276151745898
frozenset({'central canada'}),frozenset({'store'}),0.23013493253373313,0.33124614163506483,0.09118969926801306,0.3962444912818548,1.1962237184890712,0.014958390810767996,1.1076567397037755,0.21307106575083948
frozenset({'midwest'}),frozenset({'clothing_store'}),0.1415909692212717,0.11874944880500926,0.017020901314048858,0.1202117720336344,1.0123143580314744,0.00020705176325581248,1.001662130933492,0.014171052326895325
frozenset({'northeast'}),frozenset({'clothing_store'}),0.1867889584619455,0.11874944880500926,0.018520151688861453,0.0991501416430595,0.8349524367550328,-0.0036609341713563434,0.978243536389408,-0.19554469327703325
frozenset({'west'}),frozenset({'clothing_store'}),0.23494135285298529,0.11874944880500926,0.02826527912514331,0.1203078078078078,1.01312308409412,0.00036612297234811866,1.0017714821350354,0.016930858214155603
frozenset({'west coast'}),frozenset({'clothing_store'}),0.09202751565393774,0.11874944880500926,0.011200282211835258,0.12170579779587924,1.0248956860062939,0.0002720654530357896,1.003366012189823,0.0267529541421084
